,id,utme,utmn,strat_unit,strat_unit_symbol,unit_local,tecunit,era,period,strat_age,gp_suite,fm_lithodm,mem_phase,rock_class,rock_code,rock_type,remarks,rk_char,rk_char_cd,age_max_g,age_min_g,age_stratigraphic,epoch,stage,age_max_t,age_max_t_range?,age_min_t,age_min_t_range?,age_desc,age_method,age_remarks,belt,terrane,basin,basin_age,ckout_by,ckout_date,ckout_tag,mp_id,project,src_id,src_ref,note,strat_age_max,strat_age_min
325,HOY_1326,374567,5441452,TrNBslc,,Trbl,,Mesozoic,Triassic,Upper Triassic ,Nicola Group,Brooklyn Formation,,sedimentary rocks,slc,"limestone, calcareous sandstone and conglomerate; minor skarn",,,,Upper Triassic,Upper Triassic,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-01-02,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Upper Triassic,
326,HOY_1327,375441,5441943,TrNBvs.pt,,Trbs,,Mesozoic,Triassic,Upper Triassic ,Nicola Group,Brooklyn Formation,,volcanic rocks,vs,"tuffaceous sandstone, light green; siltstone, hornfels",,pt,,Upper Triassic,Upper Triassic,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-01-02,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Upper Triassic,
327,HOY_1328,374915,5449268,CPpgnm,,Pogn,,Paleozoic,Carboniferous to Permian,Carboniferous to Permian,,,,metamorphic rocks,pgnm,"paragneiss, sericite-quartz schist, gneiss, quartzite; minor marble, metavolcanics","Fyles, 1990, assigns the unit to the Knob Hill complex",,,Carboniferous,Permian,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-01-02,revision,Penticton,Boundary,,"Little, H.W., 1979; Geology, Greenwood; GSC, Paper 79-29",,Carboniferous,Permian
328,HOY_1329,369163,5450692,EPKRscb,,Epk,,Cenozoic,Paleogene,Eocene,Penticton Group,Kettle River Formation,,sedimentary rocks,scb," basal conglomerate, grit and sandstone; minor felsic to intermediate tuff",,,,Eocene,Eocene,,,,,,,,,,,Omineca,Overlap,,,T. Høy,2020-01-27,revision,Penticton,Boundary,,"Monger, J.W.H., 1968, Early Tertiary stratified rocks, Greenwood map area (082E/02), GSC Paper 67-42",,Eocene,
329,HOY_1330,369554,5446624,TrNBvbi,,Trbv,,Mesozoic,Triassic,Upper Triassic ,Nicola Group,Brooklyn Formation,,volcanic rocks,vbi,"greenstone, fragmental; may include microdiorite",,,,Upper Triassic,Upper Triassic,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-01-02,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Upper Triassic,
330,HOY_1331,368460,5445440,TrNBsch.tx,,Trbbx,,Mesozoic,Triassic,Upper Triassic ,Nicola Group,Brooklyn Formation,,volcanic rocks,sch,"chert breccia; minor tuff, tuffaceous sandstone, conglomerate",,tx,,Upper Triassic,Upper Triassic,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-01-02,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Upper Triassic,
331,HOY_1332,368549,5445159,TrNBslc,,Trbl,,Mesozoic,Triassic,Upper Triassic ,Nicola Group,Brooklyn Formation,,sedimentary rocks,slc,"limestone, calcareous sandstone and conglomerate; minor skarn",,,,Upper Triassic,Upper Triassic,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-01-02,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Upper Triassic,
332,HOY_1333,370358,5444861,CKHchm,,Pkc,,Paleozoic,Carboniferous to Permian,Carboniferous to Permian,Knob Hill complex,,,metamorphic rocks,chm,"chert, grey argillite, siliceous greenstone and minor limestone",,,,Devonian,Carboniferous,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-02-10,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Carboniferous,Permian
333,HOY_1334,371784,5444846,TrNBsch.tx,,Trbbx,,Mesozoic,Triassic,Upper Triassic ,Nicola Group,Brooklyn Formation,,volcanic rocks,sch,"chert breccia; minor tuff, tuffaceous sandstone, conglomerate",,tx,,Upper Triassic,Upper Triassic,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-01-02,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Upper Triassic,
334,HOY_1335,371082,5443571,TrNBvs.pt,,Trbs,,Mesozoic,Triassic,Upper Triassic ,Nicola Group,Brooklyn Formation,,volcanic rocks,vs,"tuffaceous sandstone, light green; siltstone, hornfels",,pt,,Upper Triassic,Upper Triassic,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-01-02,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Upper Triassic,
335,HOY_1336,368418,5440953,CKHvm,,Pkv,,Paleozoic,Carboniferous to Permian,Carboniferous to Permian,Knob Hill complex,,,metamorphic rocks,vm,"greenstone, pillow lava and breccia, amphibolite and minor limestone",,,,Devonian,Carboniferous,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-02-10,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Carboniferous,Permian
336,HOY_1337,370982,5444584,Eid,,Emi3,,Cenozoic,Paleogene,Eocene,,,,intrusive rocks,d,"diorite, diorite porphyry","age not known, but assumed to be Eocene",,,Eocene,,,,,,,,,,,,Omineca,Overlap,,,T. Høy,2021-01-02,revision,Penticton,Boundary,,"Little, H.W., 1979; Geology, Greenwood; GSC, Paper 79-29",,Eocene,
337,HOY_1338,368803,5445081,TrNBvbi,,Trbv,,Mesozoic,Triassic,Upper Triassic ,Nicola Group,Brooklyn Formation,,volcanic rocks,vbi,"greenstone, fragmental; may include microdiorite",,,,Upper Triassic,Upper Triassic,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-01-02,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Upper Triassic,
338,HOY_1339,366154,5442346,EPKRscb,,Epk,,Cenozoic,Paleogene,Eocene,Penticton Group,Kettle River Formation,,sedimentary rocks,scb," basal conglomerate, grit and sandstone; minor felsic to intermediate tuff",,,,Eocene,Eocene,,,,,,,,,,,Omineca,Overlap,,,T. Høy,2021-02-10,revision,Penticton,Boundary,,"Little, H.W., 1979; Geology, Greenwood; GSC, Paper 79-29",,Eocene,
339,HOY_1340,365424,5441148,CKHvm,,Pkv,,Paleozoic,Carboniferous to Permian,Carboniferous to Permian,Knob Hill complex,,,metamorphic rocks,vm,"greenstone, pillow lava and breccia, amphibolite and minor limestone",,,,Devonian,Carboniferous,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-02-10,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Carboniferous,Permian
340,HOY_1341,365375,5438858,EPMvt,,Emv1,,Cenozoic,Paleogene,Eocene,Penticton Group,Marron Formation,,volcanic rocks,vt,"trachyte, phonolite, interbedded pyroclastics",,,,Eocene,Eocene,,,,,,,,,,,Omineca,Overlap,,,T. Høy,2021-01-02,revision,Penticton,Boundary,,"Little, H.W., 1979; Geology, Greenwood; GSC, Paper 79-29",,Eocene,
341,HOY_1342,362607,5439865,TrNBsch.tx,,Trbbx,,Mesozoic,Triassic,Upper Triassic ,Nicola Group,Brooklyn Formation,,volcanic rocks,sch,"chert breccia; minor tuff, tuffaceous sandstone, conglomerate",,tx,,Upper Triassic,Upper Triassic,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-01-02,revision,Penticton,Boundary,,"Massey, N.W.D., 2007, Geology and mineral deposits of the Rock Creek area, British Columbia; BCMEM, open file 2007-7",,Upper Triassic,
342,HOY_1343,363135,5440334,EPMvt,,Em,,Cenozoic,Paleogene,Eocene,Penticton Group,Marron Formation,,volcanic rocks,vt,"trachyte, phonolite, interbedded pyroclastics",,,,Eocene,Eocene,,,,,,,,,,,Omineca,Overlap,,,T. Høy,2021-01-02,revision,Penticton,Boundary,,"Little, H.W., 1979; Geology, Greenwood; GSC, Paper 79-29",,Eocene,
343,HOY_1344,361164,5436758,TrNBsch.tx,,Trbbx,,Mesozoic,Triassic,Upper Triassic ,Nicola Group,Brooklyn Formation,,volcanic rocks,sch,"chert breccia; minor tuff, tuffaceous sandstone, conglomerate",,tx,,Upper Triassic,Upper Triassic,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-01-02,revision,Penticton,Boundary,,"Massey, N.W.D., 2007, Geology and mineral deposits of the Rock Creek area, British Columbia; BCMEM, open file 2007-7",,Upper Triassic,
344,HOY_1345,366226,5445169,CKHchm,,Pkc,,Paleozoic,Carboniferous to Permian,Carboniferous to Permian,Knob Hill complex,,,metamorphic rocks,chm,"chert, grey argillite, siliceous greenstone and minor limestone",,,,Devonian,Carboniferous,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-02-10,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Carboniferous,Permian
345,HOY_1346,360224,5445305,EPKRscb,,Epk,,Cenozoic,Paleogene,Eocene,Penticton Group,Kettle River Formation,,sedimentary rocks,scb," basal conglomerate, grit and sandstone; minor felsic to intermediate tuff",,,,Eocene,Eocene,,,,,,,,,,,Omineca,Overlap,,,T. Høy,2020-01-27,revision,Penticton,Boundary,,"Massey, N.W.D., 2007, Geology and mineral deposits of the Rock Creek area, British Columbia; BCMEM, open file 2007-7",,Eocene,
346,HOY_1347,360838,5448146,EPMvt,,Emv1,,Cenozoic,Paleogene,Eocene,Penticton Group,Marron Formation,,volcanic rocks,vt,"trachyte, phonolite, interbedded pyroclastics",,,,Eocene,Eocene,,,,,,,,,,,Omineca,Overlap,,,T. Høy,2021-01-02,revision,Penticton,Boundary,,"Monger, J.W.H., 1968, Early Tertiary stratified rocks, Greenwood map area (082E/02), GSC Paper 67-42",,Eocene,
347,HOY_1348,359020,5447033,EPKRscb,,Epk,,Cenozoic,Paleogene,Eocene,Penticton Group,Kettle River Formation,,sedimentary rocks,scb," basal conglomerate, grit and sandstone; minor felsic to intermediate tuff",,,,Eocene,Eocene,,,,,,,,,,,Omineca,Overlap,,,T. Høy,2020-01-27,revision,Penticton,Boundary,,"Massey, N.W.D., 2007, Geology and mineral deposits of the Rock Creek area, British Columbia; BCMEM, open file 2007-7",,Eocene,
348,HOY_1349,355710,5442055,CKHum,,sp,,Paleozoic,Devonian,Permian,Knob Hill complex,,,metamorphic rocks,um,"serpentinite, listwanite, minor pyroxenite; minor gabbro",serpentinites are included within the Knob Hill complex by Massey (2007),,,Devonian,Permian,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-02-10,revision,Penticton,Boundary,,"Massey, N.W.D., 2007, Geology and mineral deposits of the Rock Creek area, British Columbia; BCMEM, open file 2007-7",,Permian,
349,HOY_1350,355646,5441069,CKHum,,sp,,Paleozoic,Devonian,Permian,Knob Hill complex,,,metamorphic rocks,um,"serpentinite, listwanite, minor pyroxenite; minor gabbro",serpentinites are included within the Knob Hill complex by Massey (2007),,,Devonian,Permian,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-02-10,revision,Penticton,Boundary,,"Massey, N.W.D., 2007, Geology and mineral deposits of the Rock Creek area, British Columbia; BCMEM, open file 2007-7",,Permian,
350,HOY_1351,354928,5439237,CKHum,,sp,,Paleozoic,Devonian,Permian,Knob Hill complex,,,metamorphic rocks,um,"serpentinite, listwanite, minor pyroxenite; minor gabbro",serpentinites are included within the Knob Hill complex by Massey (2007),,,Devonian,Permian,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-02-10,revision,Penticton,Boundary,,"Massey, N.W.D., 2007, Geology and mineral deposits of the Rock Creek area, British Columbia; BCMEM, open file 2007-7",,Permian,
351,HOY_1352,355045,5445507,EPKRscb,,Epk,,Cenozoic,Paleogene,Eocene,Penticton Group,Kettle River Formation,,sedimentary rocks,scb," basal conglomerate, grit and sandstone; minor felsic to intermediate tuff",,,,Eocene,Eocene,,,,,,,,,,,Omineca,Overlap,,,T. Høy,2020-01-27,revision,Penticton,Boundary,,"Massey, N.W.D., 2007, Geology and mineral deposits of the Rock Creek area, British Columbia; BCMEM, open file 2007-7",,Eocene,
352,HOY_1353,354125,5441457,TrNBsch.tx,,Trbbx,,Mesozoic,Triassic,Upper Triassic ,Nicola Group,Brooklyn Formation,,volcanic rocks,sch,"chert breccia; minor tuff, tuffaceous sandstone, conglomerate",,tx,,Upper Triassic,Upper Triassic,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-01-02,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Upper Triassic,
353,HOY_1354,387634,5434841,TrNBvbi,,Trbv,,Mesozoic,Triassic,Upper Triassic ,Nicola Group,Brooklyn Formation,,volcanic rocks,vbi,"greenstone, fragmental; may include microdiorite",,,,Upper Triassic,Upper Triassic,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-01-02,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Upper Triassic,
354,HOY_1355,388676,5432750,Eid,,Emi3,,Cenozoic,Paleogene,Eocene,,,,intrusive rocks,d,"diorite, diorite porphyry","age not known, but assumed to be Eocene",,,Eocene,,,,,,,,,,,,Omineca,Overlap,,,T. Høy,2021-01-02,revision,Penticton,Boundary,,"Little, H.W., 1979; Geology, Greenwood; GSC, Paper 79-29",,Eocene,
355,HOY_1356,383825,5432561,TrNBvbi,,Trbv,,Mesozoic,Triassic,Upper Triassic ,Nicola Group,Brooklyn Formation,,volcanic rocks,vbi,"greenstone, fragmental; may include microdiorite",,,,Upper Triassic,Upper Triassic,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-01-02,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Upper Triassic,
356,HOY_1357,384593,5430915,CPAsf,,Pata,,Paleozoic ,Carboniferous to Permian,Carboniferous to Permian,,Attwood Formation,,sedimentary rocks,sf,"argillite, silstone; minor limestone and mafic volcanic rocks",,,,Carboniferous,Permian,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-01-02,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Carboniferous,Permian
357,HOY_1358,382589,5431604,CPASshm,,Pans,,Mesozoic,Carboniferous to Permian,Carboniferous to Permian,,Anarchist schist,,metamorphic rocks,shm,"quartzite, , quartz-chlorite schist, quartz-sericite schist, argillite, minor greenstone",mapped as Knob Hill Group by Fyles (1990) and as Anarchist Schist by Massey (2007),metachert,,Carboniferous,Permian,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-02-10,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Carboniferous,Permian
358,HOY_1359,381663,5434185,TrNBsch.tx,,Trbbx,,Mesozoic,Triassic,Upper Triassic ,Nicola Group,Brooklyn Formation,,volcanic rocks,sch,"chert breccia; minor tuff, tuffaceous sandstone, conglomerate",,tx,,Upper Triassic,Upper Triassic,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-01-02,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Upper Triassic,
359,HOY_1360,380848,5434995,CKHum,,sp,,Paleozoic,Devonian,Permian,Knob Hill complex,,,metamorphic rocks,um,"serpentinite, listwanite, minor pyroxenite; minor gabbro",serpentinites are included within the Knob Hill complex by Massey (2007),,,Devonian,Permian,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-02-10,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Permian,
360,HOY_1361,385437,5433613,TrNBsch.tx,,Trbbx,,Mesozoic,Triassic,Upper Triassic ,Nicola Group,Brooklyn Formation,,volcanic rocks,sch,"chert breccia; minor tuff, tuffaceous sandstone, conglomerate",,tx,,Upper Triassic,Upper Triassic,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-01-02,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Upper Triassic,
361,HOY_1362,385630,5433712,TrNBslc,,Trbl,,Mesozoic,Triassic,Upper Triassic ,Nicola Group,Brooklyn Formation,,sedimentary rocks,slc,"limestone, calcareous sandstone and conglomerate; minor skarn",,,,Upper Triassic,Upper Triassic,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-01-02,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Upper Triassic,
362,HOY_1363,385969,5434166,TrNBsch.tx,,Trbbx,,Mesozoic,Triassic,Upper Triassic ,Nicola Group,Brooklyn Formation,,volcanic rocks,sch,"chert breccia; minor tuff, tuffaceous sandstone, conglomerate",,tx,,Upper Triassic,Upper Triassic,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-01-02,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Upper Triassic,
363,HOY_1364,386267,5434494,JNgd,,Jgd,,Mesozoic,Jurassic,Jurassic,Nelson plutonic suite,,,intrusive rocks,gd,"granodiorite, quartz diorite, minor diorite",,,,Lower Jurassic,Middle Jurassic,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2021-01-02,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Jurassic,
364,HOY_1365,388447,5435002,TrNBsch.tx,,Trbbx,,Mesozoic,Triassic,Upper Triassic ,Nicola Group,Brooklyn Formation,,volcanic rocks,sch,"chert breccia; minor tuff, tuffaceous sandstone, conglomerate",,tx,,Upper Triassic,Upper Triassic,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-01-02,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Upper Triassic,
365,HOY_1366,387930,5436289,TrNBvs.pt,,Trbs,,Mesozoic,Triassic,Upper Triassic ,Nicola Group,Brooklyn Formation,,volcanic rocks,vs,"tuffaceous sandstone, light green; siltstone, hornfels",,pt,,Upper Triassic,Upper Triassic,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-01-02,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Upper Triassic,
366,HOY_1367,387365,5436804,TrNBsch.tx,,Trbbx,,Mesozoic,Triassic,Upper Triassic ,Nicola Group,Brooklyn Formation,,volcanic rocks,sch,"chert breccia; minor tuff, tuffaceous sandstone, conglomerate",,tx,,Upper Triassic,Upper Triassic,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-01-02,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Upper Triassic,
367,HOY_1368,387159,5437379,TrNBslc,,Trbl,,Mesozoic,Triassic,Upper Triassic ,Nicola Group,Brooklyn Formation,,sedimentary rocks,slc,"limestone, calcareous sandstone and conglomerate; minor skarn",,,,Upper Triassic,Upper Triassic,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-01-02,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Upper Triassic,
368,HOY_1369,385790,5435986,CKHum,,sp,,Paleozoic,Devonian,Permian,Knob Hill complex,,,metamorphic rocks,um,"serpentinite, listwanite, minor pyroxenite; minor gabbro",serpentinites are included within the Knob Hill complex by Massey (2007),,,Devonian,Permian,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-02-10,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Permian,
369,HOY_1370,383374,5436893,CKHd,,Pkgb,,Paleozoic,Carboniferous to Permian,Carboniferous to Permian,Knob Hill complex,Old Diorite,,intrusive rocks,d,"coarse- to fine-grained hornblende diorite, gabbro, diabase",Fyles (1990) and Massey (2005) both include these diorites within the Knob Hill complex,,,Carboniferous,Devonian,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-02-10,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Carboniferous,Permian
370,HOY_1371,380361,5438061,CKHvm,,Pkv,,Paleozoic,Carboniferous to Permian,Carboniferous to Permian,Knob Hill complex,,,metamorphic rocks,vm,"greenstone, pillow lava and breccia, amphibolite and minor limestone",,,,Devonian,Carboniferous,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-02-10,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Carboniferous,Permian
371,HOY_1372,378479,5437223,CKHum,,sp,,Paleozoic,Devonian,Permian,Knob Hill complex,,,metamorphic rocks,um,"serpentinite, listwanite, minor pyroxenite; minor gabbro",serpentinites are included within the Knob Hill complex by Massey (2007),,,Devonian,Permian,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-02-10,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Permian,
372,HOY_1373,376131,5437900,CKHvm,,Pkv,,Paleozoic,Carboniferous to Permian,Carboniferous to Permian,Knob Hill complex,,,metamorphic rocks,vm,"greenstone, pillow lava and breccia, amphibolite and minor limestone",,,,Devonian,Carboniferous,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-02-10,revision,Penticton,Boundary,,"Fyles, J.T., 1990, Geology of the Greenwood-Grand Forks area, British Columbia; BCMEMPR, Open file 1990-25",,Carboniferous,Permian
